index,entropy,std,size,compressed_size,compression_ratio
7336-3,7.387,40.94,11,140397,1.072
7336-4,7.387,40.94,11,140374,1.072
7337-0,7.387,40.97,11,140469,1.071
7337-1,7.387,40.97,11,140392,1.072
7337-2,7.387,40.97,11,140421,1.072
7337-3,7.387,40.97,11,140434,1.072
7337-4,7.387,40.97,11,140404,1.072
7338-0,7.387,41.0,11,140392,1.072
7338-1,7.387,41.0,11,140473,1.071
7338-2,7.387,41.0,11,140365,1.072
7338-3,7.387,41.0,11,140444,1.072
7338-4,7.387,41.0,11,140489,1.071
7339-0,7.39,41.03,11,140429,1.072
7339-1,7.39,41.03,11,140425,1.072
7339-2,7.39,41.03,11,140554,1.071
7339-3,7.39,41.03,11,140460,1.071
7339-4,7.39,41.03,11,140359,1.072
7340-0,7.39,41.06,11,140459,1.071
7340-1,7.39,41.06,11,140484,1.071
7340-2,7.39,41.06,11,140471,1.071
7340-3,7.39,41.06,11,140490,1.071
7340-4,7.39,41.06,11,140413,1.072
7341-0,7.39,41.1,11,140527,1.071
7341-1,7.39,41.1,11,140500,1.071
7341-2,7.39,41.1,11,140462,1.071
7341-3,7.39,41.1,11,140481,1.071
7341-4,7.39,41.1,11,140413,1.072
7342-0,7.39,41.12,11,140432,1.072
7342-1,7.39,41.12,11,140423,1.072
7342-2,7.39,41.12,11,140503,1.071
7342-3,7.39,41.12,11,140536,1.071
7342-4,7.39,41.12,11,140511,1.071
7343-0,7.395,41.16,11,140481,1.071
7343-1,7.395,41.16,11,140510,1.071
7343-2,7.395,41.16,11,140521,1.071
7343-3,7.395,41.16,11,140566,1.071
7343-4,7.395,41.16,11,140538,1.071
7344-0,7.395,41.2,11,140521,1.071
7344-1,7.395,41.2,11,140523,1.071
7344-2,7.395,41.2,11,140503,1.071
7344-3,7.395,41.2,11,140573,1.071
7344-4,7.395,41.2,11,140541,1.071
7345-0,7.395,41.22,11,140561,1.071
7345-1,7.395,41.22,11,140564,1.071
7345-2,7.395,41.22,11,140499,1.071
7345-3,7.395,41.22,11,140558,1.071
7345-4,7.395,41.22,11,140587,1.07
7346-0,7.395,41.25,11,140555,1.071
7346-1,7.395,41.25,11,140576,1.07
7346-2,7.395,41.25,11,140597,1.07
7346-3,7.395,41.25,11,140561,1.071
7346-4,7.395,41.25,11,140595,1.07
7347-0,7.4,41.28,11,140514,1.071
7347-1,7.4,41.28,11,140588,1.07
7347-2,7.4,41.28,11,140573,1.071
7347-3,7.4,41.28,11,140562,1.071
7347-4,7.4,41.28,11,140641,1.07
7348-0,7.4,41.3,11,140555,1.071
7348-1,7.4,41.3,11,140562,1.071
7348-2,7.4,41.3,11,140615,1.07
7348-3,7.4,41.3,11,140621,1.07
7348-4,7.4,41.3,11,140558,1.071
7349-0,7.4,41.34,11,140664,1.07
7349-1,7.4,41.34,11,140606,1.07
7349-2,7.4,41.34,11,140672,1.07
7349-3,7.4,41.34,11,140589,1.07
7349-4,7.4,41.34,11,140621,1.07
7350-0,7.4,41.38,11,140707,1.069
7350-1,7.4,41.38,11,140628,1.07
7350-2,7.4,41.38,11,140531,1.071
7350-3,7.4,41.38,11,140585,1.07
7350-4,7.4,41.38,11,140657,1.07
7351-0,7.402,41.4,11,140598,1.07
7351-1,7.402,41.4,11,140600,1.07
7351-2,7.402,41.4,11,140634,1.07
7351-3,7.402,41.4,11,140699,1.07
7351-4,7.402,41.4,11,140645,1.07
7352-0,7.402,41.44,11,140703,1.07
7352-1,7.402,41.44,11,140679,1.07
7352-2,7.402,41.44,11,140612,1.07
7352-3,7.402,41.44,11,140701,1.07
7352-4,7.402,41.44,11,140711,1.069
7353-0,7.402,41.47,11,140676,1.07
7353-1,7.402,41.47,11,140655,1.07
7353-2,7.402,41.47,11,140651,1.07
7353-3,7.402,41.47,11,140591,1.07
7353-4,7.402,41.47,11,140723,1.069
7354-0,7.402,41.5,11,140711,1.069
7354-1,7.402,41.5,11,140696,1.07
7354-2,7.402,41.5,11,140586,1.07
7354-3,7.402,41.5,11,140638,1.07
7354-4,7.402,41.5,11,140684,1.07
7355-0,7.406,41.53,11,140688,1.07
7355-1,7.406,41.53,11,140673,1.07
7355-2,7.406,41.53,11,140718,1.069
7355-3,7.406,41.53,11,140726,1.069
7355-4,7.406,41.53,11,140709,1.069
7356-0,7.406,41.56,11,140741,1.069
7356-1,7.406,41.56,11,140694,1.07
7356-2,7.406,41.56,11,140701,1.07
7356-3,7.406,41.56,11,140663,1.07
7356-4,7.406,41.56,11,140716,1.069
7357-0,7.406,41.6,11,140758,1.069
7357-1,7.406,41.6,11,140777,1.069
7357-2,7.406,41.6,11,140745,1.069
7357-3,7.406,41.6,11,140816,1.069
7357-4,7.406,41.6,11,140725,1.069
7358-0,7.406,41.62,11,140755,1.069
7358-1,7.406,41.62,11,140755,1.069
7358-2,7.406,41.62,11,140744,1.069
7358-3,7.406,41.62,11,140770,1.069
7358-4,7.406,41.62,11,140744,1.069
7359-0,7.41,41.66,11,140825,1.069
7359-1,7.41,41.66,11,140875,1.068
7359-2,7.41,41.66,11,140792,1.069
7359-3,7.41,41.66,11,140712,1.069
7359-4,7.41,41.66,11,140794,1.069
7360-0,7.41,41.7,11,140789,1.069
7360-1,7.41,41.7,11,140712,1.069
7360-2,7.41,41.7,11,140712,1.069
7360-3,7.41,41.7,11,140733,1.069
7360-4,7.41,41.7,11,140806,1.069
7361-0,7.41,41.72,11,140808,1.069
7361-1,7.41,41.72,11,140754,1.069
7361-2,7.41,41.72,11,140822,1.069
7361-3,7.41,41.72,11,140817,1.069
7361-4,7.41,41.72,11,140788,1.069
7362-0,7.41,41.75,11,140921,1.068
7362-1,7.41,41.75,11,140802,1.069
7362-2,7.41,41.75,11,140792,1.069
7362-3,7.41,41.75,11,140819,1.069
7362-4,7.41,41.75,11,140802,1.069
7363-0,7.414,41.78,11,140798,1.069
7363-1,7.414,41.78,11,140867,1.068
7363-2,7.414,41.78,11,140850,1.068
7363-3,7.414,41.78,11,140816,1.069
7363-4,7.414,41.78,11,140875,1.068
7364-0,7.414,41.84,11,140821,1.069
7364-1,7.414,41.84,11,140854,1.068
7364-2,7.414,41.84,11,140756,1.069
7364-3,7.414,41.84,11,140941,1.068
7364-4,7.414,41.84,11,140863,1.068
7365-0,7.414,41.88,11,140826,1.069
7365-1,7.414,41.88,11,140868,1.068
7365-2,7.414,41.88,11,140859,1.068
7365-3,7.414,41.88,11,140807,1.069
7365-4,7.414,41.88,11,140853,1.068
7366-0,7.414,41.9,11,140878,1.068
7366-1,7.414,41.9,11,140838,1.068
7366-2,7.414,41.9,11,140879,1.068
7366-3,7.414,41.9,11,140961,1.067
7366-4,7.414,41.9,11,140908,1.068
7367-0,7.418,41.94,11,140918,1.068
7367-1,7.418,41.94,11,140858,1.068
7367-2,7.418,41.94,11,140970,1.067
7367-3,7.418,41.94,11,140879,1.068
7367-4,7.418,41.94,11,140898,1.068
7368-0,7.418,41.97,11,140871,1.068
7368-1,7.418,41.97,11,140984,1.067
7368-2,7.418,41.97,11,140900,1.068
7368-3,7.418,41.97,11,140895,1.068
7368-4,7.418,41.97,11,140913,1.068
7369-0,7.418,42.0,11,140935,1.068
7369-1,7.418,42.0,11,140897,1.068
7369-2,7.418,42.0,11,140962,1.067
7369-3,7.418,42.0,11,140959,1.068
7369-4,7.418,42.0,11,140983,1.067
7370-0,7.42,42.03,11,140941,1.068
7370-1,7.42,42.03,11,140910,1.068
7370-2,7.42,42.03,11,140960,1.068
7370-3,7.42,42.03,11,140971,1.067
7370-4,7.42,42.03,11,140962,1.067
7371-0,7.42,42.06,11,141042,1.067
7371-1,7.42,42.06,11,140914,1.068
7371-2,7.42,42.06,11,140927,1.068
7371-3,7.42,42.06,11,140987,1.067
7371-4,7.42,42.06,11,140911,1.068
7372-0,7.42,42.1,11,141002,1.067
7372-1,7.42,42.1,11,141043,1.067
7372-2,7.42,42.1,11,140969,1.067
7372-3,7.42,42.1,11,140983,1.067
7372-4,7.42,42.1,11,140955,1.068
7373-0,7.42,42.12,11,140937,1.068
7373-1,7.42,42.12,11,141052,1.067
7373-2,7.42,42.12,11,140971,1.067
7373-3,7.42,42.12,11,141019,1.067
7373-4,7.42,42.12,11,141026,1.067
7374-0,7.426,42.16,11,140940,1.068
7374-1,7.426,42.16,11,141012,1.067
7374-2,7.426,42.16,11,141020,1.067
7374-3,7.426,42.16,11,140949,1.068
7374-4,7.426,42.16,11,141062,1.067
7375-0,7.426,42.2,11,141094,1.066
7375-1,7.426,42.2,11,141066,1.067
7375-2,7.426,42.2,11,141021,1.067
7375-3,7.426,42.2,11,141071,1.067
7375-4,7.426,42.2,11,140968,1.067
7376-0,7.426,42.22,11,141083,1.067
7376-1,7.426,42.22,11,141014,1.067
7376-2,7.426,42.22,11,141021,1.067
7376-3,7.426,42.22,11,141069,1.067
7376-4,7.426,42.22,11,141071,1.067
7377-0,7.426,42.25,11,141104,1.066
7377-1,7.426,42.25,11,140945,1.068
7377-2,7.426,42.25,11,141076,1.067
7377-3,7.426,42.25,11,141063,1.067
7377-4,7.426,42.25,11,141103,1.066
7378-0,7.43,42.28,11,141101,1.066
7378-1,7.43,42.28,11,141033,1.067
7378-2,7.43,42.28,11,141080,1.067
7378-3,7.43,42.28,11,141035,1.067
7378-4,7.43,42.28,11,141110,1.066
7379-0,7.43,42.34,11,141155,1.066
7379-1,7.43,42.34,11,141089,1.067
7379-2,7.43,42.34,11,141136,1.066
7379-3,7.43,42.34,11,141063,1.067
7379-4,7.43,42.34,11,141124,1.066
7380-0,7.43,42.38,11,141108,1.066
7380-1,7.43,42.38,11,141130,1.066
7380-2,7.43,42.38,11,141156,1.066
7380-3,7.43,42.38,11,141107,1.066
7380-4,7.43,42.38,11,141077,1.067
7381-0,7.43,42.4,11,141121,1.066
7381-1,7.43,42.4,11,141180,1.066
7381-2,7.43,42.4,11,141137,1.066
7381-3,7.43,42.4,11,141118,1.066
7381-4,7.43,42.4,11,141079,1.067
7382-0,7.434,42.44,11,141141,1.066
7382-1,7.434,42.44,11,141156,1.066
7382-2,7.434,42.44,11,141185,1.066
7382-3,7.434,42.44,11,141166,1.066
7382-4,7.434,42.44,11,141112,1.066
7383-0,7.434,42.47,11,141177,1.066
7383-1,7.434,42.47,11,141201,1.066
7383-2,7.434,42.47,11,141121,1.066
7383-3,7.434,42.47,11,141176,1.066
7383-4,7.434,42.47,11,141096,1.066
7384-0,7.434,42.5,11,141173,1.066
7384-1,7.434,42.5,11,141237,1.065
7384-2,7.434,42.5,11,141171,1.066
7384-3,7.434,42.5,11,141285,1.065
7384-4,7.434,42.5,11,141178,1.066
7385-0,7.434,42.53,11,141245,1.065
7385-1,7.434,42.53,11,141222,1.065
7385-2,7.434,42.53,11,141128,1.066
7385-3,7.434,42.53,11,141242,1.065
7385-4,7.434,42.53,11,141168,1.066
7386-0,7.438,42.56,11,141240,1.065
7386-1,7.438,42.56,11,141231,1.065
7386-2,7.438,42.56,11,141160,1.066
7386-3,7.438,42.56,11,141203,1.066
7386-4,7.438,42.56,11,141130,1.066
7387-0,7.438,42.6,11,141210,1.066
7387-1,7.438,42.6,11,141214,1.066
7387-2,7.438,42.6,11,141273,1.065
7387-3,7.438,42.6,11,141287,1.065
7387-4,7.438,42.6,11,141302,1.065
7388-0,7.438,42.62,11,141306,1.065
7388-1,7.438,42.62,11,141310,1.065
7388-2,7.438,42.62,11,141343,1.065
7388-3,7.438,42.62,11,141258,1.065
7388-4,7.438,42.62,11,141290,1.065
7389-0,7.438,42.66,11,141213,1.066
7389-1,7.438,42.66,11,141279,1.065
7389-2,7.438,42.66,11,141289,1.065
7389-3,7.438,42.66,11,141266,1.065
7389-4,7.438,42.66,11,141309,1.065
7390-0,7.44,42.7,11,141308,1.065
7390-1,7.44,42.7,11,141257,1.065
7390-2,7.44,42.7,11,141241,1.065
7390-3,7.44,42.7,11,141228,1.065
7390-4,7.44,42.7,11,141235,1.065
7391-0,7.44,42.75,11,141306,1.065
7391-1,7.44,42.75,11,141271,1.065
7391-2,7.44,42.75,11,141295,1.065
7391-3,7.44,42.75,11,141213,1.066
7391-4,7.44,42.75,11,141385,1.064
7392-0,7.44,42.78,11,141374,1.064
7392-1,7.44,42.78,11,141334,1.065
7392-2,7.44,42.78,11,141333,1.065
7392-3,7.44,42.78,11,141403,1.064
7392-4,7.44,42.78,11,141304,1.065
7393-0,7.44,42.8,11,141392,1.064
7393-1,7.44,42.8,11,141379,1.064
7393-2,7.44,42.8,11,141378,1.064
7393-3,7.44,42.8,11,141416,1.064
7393-4,7.44,42.8,11,141295,1.065
7394-0,7.445,42.84,11,141348,1.065
7394-1,7.445,42.84,11,141413,1.064
7394-2,7.445,42.84,11,141347,1.065
7394-3,7.445,42.84,11,141389,1.064
7394-4,7.445,42.84,11,141338,1.065
7395-0,7.445,42.88,11,141337,1.065
7395-1,7.445,42.88,11,141412,1.064
7395-2,7.445,42.88,11,141395,1.064
7395-3,7.445,42.88,11,141389,1.064
7395-4,7.445,42.88,11,141286,1.065
7396-0,7.445,42.9,11,141399,1.064
7396-1,7.445,42.9,11,141284,1.065
7396-2,7.445,42.9,11,141329,1.065
7396-3,7.445,42.9,11,141356,1.064
7396-4,7.445,42.9,11,141338,1.065
7397-0,7.445,42.94,11,141353,1.064
7397-1,7.445,42.94,11,141282,1.065
7397-2,7.445,42.94,11,141405,1.064
7397-3,7.445,42.94,11,141369,1.064
7397-4,7.445,42.94,11,141422,1.064
7398-0,7.45,42.97,11,141383,1.064
7398-1,7.45,42.97,11,141357,1.064
7398-2,7.45,42.97,11,141447,1.064
7398-3,7.45,42.97,11,141389,1.064
7398-4,7.45,42.97,11,141346,1.065
7399-0,7.45,43.0,11,141485,1.063
7399-1,7.45,43.0,11,141353,1.064
7399-2,7.45,43.0,11,141420,1.064
7399-3,7.45,43.0,11,141440,1.064
7399-4,7.45,43.0,11,141446,1.064
7400-0,7.45,43.03,11,141489,1.063
7400-1,7.45,43.03,11,141400,1.064
7400-2,7.45,43.03,11,141480,1.063
7400-3,7.45,43.03,11,141471,1.064
7400-4,7.45,43.03,11,141518,1.063
7401-0,7.45,43.1,11,141443,1.064
7401-1,7.45,43.1,11,141509,1.063
7401-2,7.45,43.1,11,141428,1.064
7401-3,7.45,43.1,11,141578,1.063
7401-4,7.45,43.1,11,141573,1.063
7402-0,7.453,43.12,11,141489,1.063
7402-1,7.453,43.12,11,141452,1.064
7402-2,7.453,43.12,11,141535,1.063
7402-3,7.453,43.12,11,141470,1.064
7402-4,7.453,43.12,11,141499,1.063
7403-0,7.453,43.16,11,141438,1.064
7403-1,7.453,43.16,11,141559,1.063
7403-2,7.453,43.16,11,141466,1.064
7403-3,7.453,43.16,11,141530,1.063
7403-4,7.453,43.16,11,141520,1.063
7404-0,7.453,43.2,11,141599,1.063
7404-1,7.453,43.2,11,141521,1.063
7404-2,7.453,43.2,11,141514,1.063
7404-3,7.453,43.2,11,141671,1.0625
7404-4,7.453,43.2,11,141555,1.063
7405-0,7.453,43.22,11,141616,1.0625
7405-1,7.453,43.22,11,141559,1.063
7405-2,7.453,43.22,11,141484,1.063
7405-3,7.453,43.22,11,141539,1.063
7405-4,7.453,43.22,11,141623,1.0625
7406-0,7.457,43.25,11,141615,1.0625
7406-1,7.457,43.25,11,141568,1.063
7406-2,7.457,43.25,11,141568,1.063
7406-3,7.457,43.25,11,141528,1.063
7406-4,7.457,43.25,11,141542,1.063
7407-0,7.457,43.28,11,141533,1.063
7407-1,7.457,43.28,11,141534,1.063
7407-2,7.457,43.28,11,141569,1.063
7407-3,7.457,43.28,11,141583,1.063
7407-4,7.457,43.28,11,141595,1.063
7408-0,7.457,43.3,11,141571,1.063
7408-1,7.457,43.3,11,141541,1.063
7408-2,7.457,43.3,11,141539,1.063
7408-3,7.457,43.3,11,141604,1.063
7408-4,7.457,43.3,11,141571,1.063
7409-0,7.46,43.38,11,141629,1.0625
7409-1,7.46,43.38,11,141584,1.063
7409-2,7.46,43.38,11,141586,1.063
7409-3,7.46,43.38,11,141699,1.0625
7409-4,7.46,43.38,11,141580,1.063
7410-0,7.46,43.4,11,141614,1.0625
7410-1,7.46,43.4,11,141576,1.063
7410-2,7.46,43.4,11,141683,1.0625
7410-3,7.46,43.4,11,141597,1.063
7410-4,7.46,43.4,11,141685,1.0625
7411-0,7.46,43.44,11,141675,1.0625
7411-1,7.46,43.44,11,141569,1.063
7411-2,7.46,43.44,11,141640,1.0625
7411-3,7.46,43.44,11,141672,1.0625
7411-4,7.46,43.44,11,141638,1.0625
7412-0,7.46,43.47,11,141651,1.0625
7412-1,7.46,43.47,11,141689,1.0625
7412-2,7.46,43.47,11,141626,1.0625
7412-3,7.46,43.47,11,141534,1.063
7412-4,7.46,43.47,11,141638,1.0625
7413-0,7.465,43.5,11,141758,1.062
7413-1,7.465,43.5,11,141641,1.0625
7413-2,7.465,43.5,11,141699,1.0625
7413-3,7.465,43.5,11,141640,1.0625
7413-4,7.465,43.5,11,141702,1.0625
7414-0,7.465,43.53,11,141734,1.0625
7414-1,7.465,43.53,11,141635,1.0625
7414-2,7.465,43.53,11,141735,1.0625
7414-3,7.465,43.53,11,141646,1.0625
7414-4,7.465,43.53,11,141657,1.0625
7415-0,7.465,43.56,11,141693,1.0625
7415-1,7.465,43.56,11,141633,1.0625
7415-2,7.465,43.56,11,141652,1.0625
7415-3,7.465,43.56,11,141705,1.0625
7415-4,7.465,43.56,11,141678,1.0625
7416-0,7.465,43.6,11,141724,1.0625
7416-1,7.465,43.6,11,141663,1.0625
7416-2,7.465,43.6,11,141745,1.062
7416-3,7.465,43.6,11,141679,1.0625
7416-4,7.465,43.6,11,141789,1.062
7417-0,7.47,43.66,11,141741,1.062
7417-1,7.47,43.66,11,141736,1.0625
7417-2,7.47,43.66,11,141794,1.062
7417-3,7.47,43.66,11,141769,1.062
7417-4,7.47,43.66,11,141746,1.062
7418-0,7.47,43.7,11,141787,1.062
7418-1,7.47,43.7,11,141804,1.062
7418-2,7.47,43.7,11,141750,1.062
7418-3,7.47,43.7,11,141813,1.062
7418-4,7.47,43.7,11,141782,1.062
7419-0,7.47,43.72,11,141772,1.062
7419-1,7.47,43.72,11,141805,1.062
7419-2,7.47,43.72,11,141693,1.0625
7419-3,7.47,43.72,11,141880,1.061
7419-4,7.47,43.72,11,141831,1.062
7420-0,7.47,43.75,11,141765,1.062
7420-1,7.47,43.75,11,141766,1.062
7420-2,7.47,43.75,11,141838,1.062
7420-3,7.47,43.75,11,141822,1.062
7420-4,7.47,43.75,11,141801,1.062
7421-0,7.473,43.78,11,141811,1.062
7421-1,7.473,43.78,11,141742,1.062
7421-2,7.473,43.78,11,141820,1.062
7421-3,7.473,43.78,11,141806,1.062
7421-4,7.473,43.78,11,141940,1.061
7422-0,7.473,43.8,11,141807,1.062
7422-1,7.473,43.8,11,141890,1.061
7422-2,7.473,43.8,11,141841,1.062
7422-3,7.473,43.8,11,141898,1.061
7422-4,7.473,43.8,11,141771,1.062
7423-0,7.473,43.88,11,141888,1.061
7423-1,7.473,43.88,11,141914,1.061
7423-2,7.473,43.88,11,141898,1.061
7423-3,7.473,43.88,11,141840,1.062
7423-4,7.473,43.88,11,141918,1.061
7424-0,7.473,43.9,11,141800,1.062
7424-1,7.473,43.9,11,141956,1.061
7424-2,7.473,43.9,11,141884,1.061
7424-3,7.473,43.9,11,141947,1.061
7424-4,7.473,43.9,11,141874,1.061
7425-0,7.477,43.94,11,141970,1.061
7425-1,7.477,43.94,11,141807,1.062
7425-2,7.477,43.94,11,141924,1.061
7425-3,7.477,43.94,11,141932,1.061
7425-4,7.477,43.94,11,141910,1.061
7426-0,7.477,43.97,11,141875,1.061
7426-1,7.477,43.97,11,141770,1.062
7426-2,7.477,43.97,11,141951,1.061
7426-3,7.477,43.97,11,141875,1.061
7426-4,7.477,43.97,11,141961,1.061
7427-0,7.477,44.0,11,141902,1.061
7427-1,7.477,44.0,11,141960,1.061
7427-2,7.477,44.0,11,141913,1.061
7427-3,7.477,44.0,11,141844,1.062
7427-4,7.477,44.0,11,141889,1.061
7428-0,7.477,44.03,11,141870,1.061
7428-1,7.477,44.03,11,141953,1.061
7428-2,7.477,44.03,11,141999,1.061
7428-3,7.477,44.03,11,141946,1.061
7428-4,7.477,44.03,11,141954,1.061
7429-0,7.48,44.06,11,141965,1.061
7429-1,7.48,44.06,11,141891,1.061
7429-2,7.48,44.06,11,141940,1.061
7429-3,7.48,44.06,11,141910,1.061
7429-4,7.48,44.06,11,141966,1.061
7430-0,7.48,44.12,11,141965,1.061
7430-1,7.48,44.12,11,141901,1.061
7430-2,7.48,44.12,11,141994,1.061
7430-3,7.48,44.12,11,142012,1.06
7430-4,7.48,44.12,11,141971,1.061
7431-0,7.48,44.16,11,141928,1.061
7431-1,7.48,44.16,11,141978,1.061
7431-2,7.48,44.16,11,141935,1.061
7431-3,7.48,44.16,11,142026,1.06
7431-4,7.48,44.16,11,141976,1.061
7432-0,7.48,44.2,11,142031,1.06
7432-1,7.48,44.2,11,141931,1.061
7432-2,7.48,44.2,11,141976,1.061
7432-3,7.48,44.2,11,141924,1.061
7432-4,7.48,44.2,11,141966,1.061
7433-0,7.484,44.22,11,141969,1.061
7433-1,7.484,44.22,11,142006,1.06
7433-2,7.484,44.22,11,142021,1.06
7433-3,7.484,44.22,11,142030,1.06
7433-4,7.484,44.22,11,142047,1.06
7434-0,7.484,44.25,11,141973,1.061
7434-1,7.484,44.25,11,142098,1.06
7434-2,7.484,44.25,11,141988,1.061
7434-3,7.484,44.25,11,142087,1.06
7434-4,7.484,44.25,11,142032,1.06
7435-0,7.484,44.3,11,141985,1.061
7435-1,7.484,44.3,11,141925,1.061
7435-2,7.484,44.3,11,142121,1.06
7435-3,7.484,44.3,11,141994,1.061
7435-4,7.484,44.3,11,142084,1.06
7436-0,7.484,44.34,11,142110,1.06
7436-1,7.484,44.34,11,142122,1.06
7436-2,7.484,44.34,11,142122,1.06
7436-3,7.484,44.34,11,142030,1.06
7436-4,7.484,44.34,11,142088,1.06
7437-0,7.49,44.38,11,142044,1.06
7437-1,7.49,44.38,11,142088,1.06
7437-2,7.49,44.38,11,142019,1.06
7437-3,7.49,44.38,11,141998,1.061
7437-4,7.49,44.38,11,142141,1.059
7438-0,7.49,44.4,11,142160,1.059
7438-1,7.49,44.4,11,142120,1.06
7438-2,7.49,44.4,11,142116,1.06
7438-3,7.49,44.4,11,142142,1.059
7438-4,7.49,44.4,11,142143,1.059
7439-0,7.49,44.44,11,142109,1.06
7439-1,7.49,44.44,11,142122,1.06
7439-2,7.49,44.44,11,142141,1.059
7439-3,7.49,44.44,11,142124,1.06
7439-4,7.49,44.44,11,142135,1.059
7440-0,7.49,44.47,11,142204,1.059
7440-1,7.49,44.47,11,142076,1.06
7440-2,7.49,44.47,11,142077,1.06
7440-3,7.49,44.47,11,142137,1.059
7440-4,7.49,44.47,11,142111,1.06
7441-0,7.492,44.53,11,142197,1.059
7441-1,7.492,44.53,11,142218,1.059
7441-2,7.492,44.53,11,142203,1.059
7441-3,7.492,44.53,11,142193,1.059
7441-4,7.492,44.53,11,142191,1.059
7442-0,7.492,44.56,11,142234,1.059
7442-1,7.492,44.56,11,142138,1.059
7442-2,7.492,44.56,11,142163,1.059
7442-3,7.492,44.56,11,142170,1.059
7442-4,7.492,44.56,11,142160,1.059
7443-0,7.492,44.6,11,142210,1.059
7443-1,7.492,44.6,11,142137,1.059
7443-2,7.492,44.6,11,142154,1.059
7443-3,7.492,44.6,11,142170,1.059
7443-4,7.492,44.6,11,142207,1.059
7444-0,7.492,44.62,11,142276,1.058
7444-1,7.492,44.62,11,142261,1.059
7444-2,7.492,44.62,11,142243,1.059
7444-3,7.492,44.62,11,142264,1.058
7444-4,7.492,44.62,11,142204,1.059
7445-0,7.496,44.66,11,142231,1.059
7445-1,7.496,44.66,11,142210,1.059
7445-2,7.496,44.66,11,142309,1.058
7445-3,7.496,44.66,11,142296,1.058
7445-4,7.496,44.66,11,142212,1.059
7446-0,7.496,44.72,11,142290,1.058
7446-1,7.496,44.72,11,142309,1.058
7446-2,7.496,44.72,11,142247,1.059
7446-3,7.496,44.72,11,142291,1.058
7446-4,7.496,44.72,11,142267,1.058
7447-0,7.496,44.75,11,142291,1.058
7447-1,7.496,44.75,11,142323,1.058
7447-2,7.496,44.75,11,142281,1.058
7447-3,7.496,44.75,11,142200,1.059
7447-4,7.496,44.75,11,142241,1.059
7448-0,7.496,44.78,11,142250,1.059
7448-1,7.496,44.78,11,142230,1.059
7448-2,7.496,44.78,11,142319,1.058
7448-3,7.496,44.78,11,142201,1.059
7448-4,7.496,44.78,11,142358,1.058
7449-0,7.5,44.8,11,142261,1.059
7449-1,7.5,44.8,11,142278,1.058
7449-2,7.5,44.8,11,142282,1.058
7449-3,7.5,44.8,11,142319,1.058
7449-4,7.5,44.8,11,142338,1.058
7450-0,7.5,44.84,11,142325,1.058
7450-1,7.5,44.84,11,142394,1.057
7450-2,7.5,44.84,11,142275,1.058
7450-3,7.5,44.84,11,142326,1.058
7450-4,7.5,44.84,11,142294,1.058
7451-0,7.5,44.9,11,142319,1.058
7451-1,7.5,44.9,11,142355,1.058
7451-2,7.5,44.9,11,142272,1.058
7451-3,7.5,44.9,11,142331,1.058
7451-4,7.5,44.9,11,142317,1.058
7452-0,7.504,44.94,11,142319,1.058
7452-1,7.504,44.94,11,142281,1.058
7452-2,7.504,44.94,11,142328,1.058
7452-3,7.504,44.94,11,142324,1.058
7452-4,7.504,44.94,11,142346,1.058
7453-0,7.504,44.97,11,142373,1.058
7453-1,7.504,44.97,11,142382,1.058
7453-2,7.504,44.97,11,142388,1.058
7453-3,7.504,44.97,11,142382,1.058
7453-4,7.504,44.97,11,142347,1.058
7454-0,7.504,45.0,11,142390,1.058
7454-1,7.504,45.0,11,142407,1.057
7454-2,7.504,45.0,11,142380,1.058
7454-3,7.504,45.0,11,142327,1.058
7454-4,7.504,45.0,11,142441,1.057
7455-0,7.504,45.06,11,142353,1.058
7455-1,7.504,45.06,11,142441,1.057
7455-2,7.504,45.06,11,142348,1.058
7455-3,7.504,45.06,11,142381,1.058
7455-4,7.504,45.06,11,142410,1.057
7456-0,7.508,45.1,11,142450,1.057
7456-1,7.508,45.1,11,142439,1.057
7456-2,7.508,45.1,11,142438,1.057
7456-3,7.508,45.1,11,142483,1.057
7456-4,7.508,45.1,11,142422,1.057
7457-0,7.508,45.12,11,142478,1.057
7457-1,7.508,45.12,11,142464,1.057
7457-2,7.508,45.12,11,142502,1.057
7457-3,7.508,45.12,11,142432,1.057
7457-4,7.508,45.12,11,142466,1.057
7458-0,7.508,45.16,11,142436,1.057
7458-1,7.508,45.16,11,142442,1.057
7458-2,7.508,45.16,11,142504,1.057
7458-3,7.508,45.16,11,142424,1.057
7458-4,7.508,45.16,11,142401,1.057
7459-0,7.508,45.2,11,142532,1.056
7459-1,7.508,45.2,11,142555,1.056
7459-2,7.508,45.2,11,142489,1.057
7459-3,7.508,45.2,11,142380,1.058
7459-4,7.508,45.2,11,142403,1.057
7460-0,7.51,45.25,11,142538,1.056
7460-1,7.51,45.25,11,142568,1.056
7460-2,7.51,45.25,11,142443,1.057
7460-3,7.51,45.25,11,142426,1.057
7460-4,7.51,45.25,11,142506,1.057
7461-0,7.51,45.28,11,142552,1.056
7461-1,7.51,45.28,11,142486,1.057
7461-2,7.51,45.28,11,142535,1.056
7461-3,7.51,45.28,11,142470,1.057
7461-4,7.51,45.28,11,142531,1.056
7462-0,7.51,45.3,11,142482,1.057
7462-1,7.51,45.3,11,142584,1.056
7462-2,7.51,45.3,11,142450,1.057
7462-3,7.51,45.3,11,142470,1.057
7462-4,7.51,45.3,11,142509,1.057
7463-0,7.51,45.34,11,142496,1.057
